artist_name,total_listening_sessions,avg_engagement_score,most_listened_genre,sessions_normalized,engagement_normalized,priority_score
Unlicensed Artist 1204,17,0.2912635648720198,ambient,0.3333333333333333,0.5388222428479353,0.4155288971391741
Unlicensed Artist 65,18,0.27753492898858245,ambient,0.36666666666666664,0.48781351355740854,0.4151254054229634
Unlicensed Artist 57,20,0.2504498796913354,sludge metal,0.43333333333333335,0.38717904709227197,0.4148716188369088
Unlicensed Artist 143,20,0.250433594252134,experimental,0.43333333333333335,0.3871185385634819,0.4148474154253928
Unlicensed Artist 976,20,0.2503620462187678,lo-fi indie,0.43333333333333335,0.38685270193584936,0.4147410807743398
Unlicensed Artist 1131,16,0.3038927524151885,ambient,0.3,0.585745973218406,0.4142983892873624
Unlicensed Artist 971,19,0.26339770232454995,r&b,0.4,0.4352866657374853,0.41411466629499416
Unlicensed Artist 629,18,0.2768432798019776,synthwave,0.36666666666666664,0.48524369187788513,0.41409747675115405
Unlicensed Artist 497,21,0.2363886113663685,r&b,0.4666666666666667,0.3349344223852385,0.4139737689540954
Unlicensed Artist 909,19,0.2632717683100069,hip-hop,0.4,0.4348187580654606,0.4139275032261842
Unlicensed Artist 18,17,0.2899991505935506,experimental,0.3333333333333333,0.5341243131927885,0.4136497252771154
Unlicensed Artist 330,19,0.2627646974101628,experimental,0.4,0.4329347367773399,0.41317389471093596
Unlicensed Artist 1268,19,0.26247173918832195,folk,0.4,0.4318462508739923,0.4127385003495969
Unlicensed Artist 303,15,0.3161459962848332,r&b,0.26666666666666666,0.6312728853445817,0.41250915413783273
Unlicensed Artist 928,18,0.27574206788607636,ambient,0.36666666666666664,0.4811521403947931,0.4124608561579172
Unlicensed Artist 507,12,0.35645160795384484,ambient,0.16666666666666666,0.7810283346091411,0.41241133384365647
Unlicensed Artist 595,14,0.3294388708274343,ambient,0.23333333333333334,0.6806625439234429,0.41226501756937717
Unlicensed Artist 1434,17,0.28893527167523675,lo-fi indie,0.3333333333333333,0.5301714724150941,0.4120685889660376
Unlicensed Artist 1226,17,0.28892787540951137,synthwave,0.3333333333333333,0.5301439915991304,0.41205759663965214
Unlicensed Artist 167,18,0.27543353111930163,hip-hop,0.36666666666666664,0.4800057724274138,0.4120023089709655
Unlicensed Artist 54,21,0.23505786124382308,lo-fi indie,0.4666666666666667,0.32999002198518523,0.41199600879407405
Unlicensed Artist 706,18,0.27541210034322183,folk,0.36666666666666664,0.4799261464059488,0.41197045856237946
Unlicensed Artist 1465,17,0.28881834073544665,experimental,0.3333333333333333,0.5297370156559462,0.4118948062623785
Unlicensed Artist 249,16,0.30224191850242405,experimental,0.3,0.579612301899946,0.41184492075997836
Unlicensed Artist 1477,18,0.27532733073805726,r&b,0.36666666666666664,0.47961118504499367,0.41184447401799745
Unlicensed Artist 963,20,0.24794937066296613,hip-hop,0.43333333333333335,0.3778884089546195,0.4111553635818478
Unlicensed Artist 752,15,0.3151286087813677,sludge metal,0.26666666666666666,0.6274927833600543,0.4109971133440218
Unlicensed Artist 1235,19,0.26116616016397187,lo-fi indie,0.4,0.4269953736575016,0.41079814946300064
Unlicensed Artist 362,21,0.23413714946893838,jazz,0.4666666666666667,0.32656911854813264,0.41062764741925306
Unlicensed Artist 78,21,0.23407472537877355,experimental,0.4666666666666667,0.32633718191994465,0.41053487276797784
Unlicensed Artist 1202,19,0.26080727941531007,hip-hop,0.4,0.42566195268898743,0.41026478107559494
Unlicensed Artist 1307,17,0.28743089170382413,lo-fi indie,0.3333333333333333,0.5245819505308075,0.40983278021232294
Unlicensed Artist 1269,21,0.23332110433270736,folk,0.4666666666666667,0.3235371038748411,0.4094148415499364
Unlicensed Artist 553,19,0.2601350707393261,ambient,0.4,0.42316436220212955,0.4092657448808518
Unlicensed Artist 237,12,0.3539235448221833,jazz,0.16666666666666666,0.7716353192354973,0.40865412769419895
Unlicensed Artist 885,19,0.2595910153477742,lo-fi indie,0.4,0.4211429250817668,0.40845717003270676
Unlicensed Artist 951,14,0.3268171318771812,folk,0.23333333333333334,0.6709214761641016,0.40836859046564067
Unlicensed Artist 958,17,0.28637428053389113,hip-hop,0.3333333333333333,0.5206561130630456,0.40826244522521826
Unlicensed Artist 646,13,0.3401470972759757,lo-fi indie,0.2,0.7204489457723168,0.4081795783089267
Unlicensed Artist 538,14,0.3265390085590158,ambient,0.23333333333333334,0.6698881093266288,0.4079552437306515
Unlicensed Artist 1197,17,0.28611750085955506,folk,0.3333333333333333,0.5197020485072713,0.40788081940290855
Unlicensed Artist 808,18,0.2726476691112839,ambient,0.36666666666666664,0.46965490565417695,0.40786196226167076
Unlicensed Artist 1103,17,0.285885273326774,hip-hop,0.3333333333333333,0.518839207402444,0.40753568296097764
Unlicensed Artist 1354,20,0.24541215153230617,folk,0.43333333333333335,0.3684613744782579,0.4073845497913032
Unlicensed Artist 746,16,0.29918762829363743,hip-hop,0.3,0.5682640904856816,0.4073056361942726
Unlicensed Artist 866,17,0.2857138305552819,ambient,0.3333333333333333,0.5182022120014363,0.40728088480057456
Unlicensed Artist 312,19,0.25868025472812556,folk,0.4,0.4177589951494291,0.40710359805977164
Unlicensed Artist 182,15,0.3123459453608229,lo-fi indie,0.26666666666666666,0.6171538009345343,0.40686152037381373
Unlicensed Artist 1054,17,0.2854219319299127,jazz,0.3333333333333333,0.5171176630274413,0.4068470652109765
Unlicensed Artist 1168,16,0.29872953746992337,jazz,0.3,0.5665620546085778,0.40662482184343113
Unlicensed Artist 34,19,0.25831197807232836,jazz,0.4,0.4163906636998171,0.40655626547992685
Unlicensed Artist 1288,17,0.2851798519930184,ambient,0.3333333333333333,0.5162182153275713,0.40648728613102847
Unlicensed Artist 373,17,0.285024408946198,folk,0.3333333333333333,0.5156406668833795,0.4062562667533518
Unlicensed Artist 812,20,0.2445384423474933,lo-fi indie,0.43333333333333335,0.36521510910526966,0.4060860436421079
Unlicensed Artist 637,20,0.24423325177599914,folk,0.43333333333333335,0.3640811739222302,0.4056324695688921
Unlicensed Artist 1036,17,0.284413355270807,synthwave,0.3333333333333333,0.5133702977240078,0.4053481190896031
Unlicensed Artist 1058,15,0.31131680189177946,ambient,0.26666666666666666,0.6133300196747457,0.4053320078698983
Unlicensed Artist 420,17,0.2842351725945369,r&b,0.3333333333333333,0.5127082602153075,0.405083304086123
Unlicensed Artist 732,19,0.2566353328258159,r&b,0.4,0.4101610904034067,0.4040644361613627
Unlicensed Artist 105,15,0.3103807893197219,ambient,0.26666666666666666,0.6098522661451168,0.4039409064580467
Unlicensed Artist 477,20,0.24307198810050448,r&b,0.43333333333333335,0.35976650020219286,0.4039066000808772
Unlicensed Artist 1198,19,0.2563763260335536,vaporwave,0.4,0.40919875099378955,0.4036795003975158
Unlicensed Artist 60,16,0.2967411382463129,jazz,0.3,0.5591741598038941,0.4036696639215576
Unlicensed Artist 255,19,0.25590874884443054,r&b,0.4,0.4074614685379866,0.4029845874151946
Unlicensed Artist 1228,21,0.22883002836063854,experimental,0.4666666666666667,0.30685051677125114,0.4027402067085004
Unlicensed Artist 90,17,0.28264161865082543,experimental,0.3333333333333333,0.5067874125495394,0.40271496501981574
Unlicensed Artist 1105,18,0.26916857990333726,folk,0.36666666666666664,0.45672835409490353,0.4026913416379614
Unlicensed Artist 764,22,0.21520775818178375,jazz,0.5,0.2562369891217988,0.40249479564871954
Unlicensed Artist 1484,18,0.26899218859551366,jazz,0.36666666666666664,0.45607297241340444,0.40242918896536173
Unlicensed Artist 915,20,0.2420491669862491,experimental,0.43333333333333335,0.3559662096436363,0.40238648385745457
Unlicensed Artist 871,17,0.2819202277682553,folk,0.3333333333333333,0.5041070856362103,0.4016428342544841
Unlicensed Artist 282,16,0.2952721084168747,experimental,0.3,0.5537159813274787,0.4014863925309915
Unlicensed Artist 839,19,0.2547881756837349,lo-fi indie,0.4,0.4032979803743073,0.4013191921497229
Unlicensed Artist 902,19,0.254654262833605,jazz,0.4,0.4028004273487339,0.4011201709394936
Unlicensed Artist 174,19,0.2546268703561545,ambient,0.4,0.4026986506333536,0.4010794602533414
Unlicensed Artist 86,16,0.29488793800643653,jazz,0.3,0.5522885966525664,0.4009154386610265
Unlicensed Artist 889,20,0.24105517886895544,jazz,0.43333333333333335,0.3522730480488852,0.40090921921955414
Unlicensed Artist 1205,16,0.29474810632086257,hip-hop,0.3,0.551769052201374,0.40070762088054956
Unlicensed Artist 1221,17,0.28123344155329777,hip-hop,0.3333333333333333,0.5015553323217022,0.4006221329286809
Unlicensed Artist 259,18,0.2677445081922603,folk,0.36666666666666664,0.45143721745049326,0.4005748869801973
Unlicensed Artist 427,16,0.2946247050628325,r&b,0.3,0.5513105549829752,0.4005242219931901
Unlicensed Artist 1088,20,0.24057130902629167,folk,0.43333333333333335,0.3504752302594235,0.40019009210376943
Unlicensed Artist 1273,15,0.30774900536899724,r&b,0.26666666666666666,0.6000738761992065,0.4000295504796826
Unlicensed Artist 1493,17,0.28073358390020736,ambient,0.3333333333333333,0.4996981118427873,0.3998792447371149
Unlicensed Artist 1316,12,0.3479349457557901,experimental,0.16666666666666666,0.7493846869657842,0.3997538747863137
Unlicensed Artist 1070,17,0.2805965959959834,jazz,0.3333333333333333,0.49918913345761023,0.3996756533830441
Unlicensed Artist 601,15,0.3074042999024693,r&b,0.26666666666666666,0.5987931234735624,0.399517249389425
Unlicensed Artist 365,18,0.26660233939738803,sludge metal,0.36666666666666664,0.4471934907352983,0.39887739629411934
Unlicensed Artist 906,17,0.2800475985634015,sludge metal,0.3333333333333333,0.49714933419004065,0.39885973367601624
Unlicensed Artist 633,18,0.26636513813326845,hip-hop,0.36666666666666664,0.44631216973796284,0.39852486789518515
Unlicensed Artist 359,18,0.2662517673797356,experimental,0.36666666666666664,0.4458909408463585,0.39835637633854337
Unlicensed Artist 1027,20,0.23929154928867713,experimental,0.43333333333333335,0.3457202845701981,0.39828811382807927
Unlicensed Artist 1280,19,0.25265890273179226,hip-hop,0.4,0.3953866694098789,0.3981546677639516
Unlicensed Artist 1030,20,0.23911310117832363,jazz,0.43333333333333335,0.3450572608414962,0.3980229043365985
Unlicensed Artist 883,18,0.2660087261023775,folk,0.36666666666666664,0.4449879212872092,0.3979951685148837
Unlicensed Artist 1213,17,0.2794526123330948,experimental,0.3333333333333333,0.4949386636025922,0.3979754654410369
Unlicensed Artist 1153,15,0.30620899862920986,jazz,0.26666666666666666,0.5943519831020073,0.3977407932408029
Unlicensed Artist 1223,12,0.3464627859845064,folk,0.16666666666666666,0.7439148791943939,0.39756595167775755
Unlicensed Artist 1463,21,0.22514796287881453,folk,0.4666666666666667,0.29316980712267326,0.3972679228490693
Unlicensed Artist 64,15,0.3051465208708845,sludge metal,0.26666666666666666,0.590404348332481,0.3961617393329924
Unlicensed Artist 193,15,0.30501161446159686,synthwave,0.26666666666666666,0.5899031037391116,0.39596124149564466
Unlicensed Artist 26,20,0.23771754835825934,ambient,0.43333333333333335,0.3398720861006342,0.3959488344402537
Unlicensed Artist 379,12,0.3453713855306815,experimental,0.16666666666666666,0.739859782186258,0.3959439128745032
Unlicensed Artist 769,17,0.2780630879241325,vaporwave,0.3333333333333333,0.48977588741556777,0.39591035496622706
Unlicensed Artist 981,18,0.26454874682337065,hip-hop,0.36666666666666664,0.4395633701194938,0.3958253480477975
Unlicensed Artist 1082,16,0.29143469880840384,experimental,0.3,0.5394580907724889,0.39578323630899553
Unlicensed Artist 814,16,0.2913885005458495,ambient,0.3,0.5392864411863003,0.39571457647452013
Unlicensed Artist 346,14,0.31827118334861604,jazz,0.23333333333333334,0.6391690151967114,0.39566760607868456
Unlicensed Artist 759,14,0.31825653804807325,experimental,0.23333333333333334,0.6391146006010364,0.3956458402404146
Unlicensed Artist 654,19,0.25090092050106294,jazz,0.4,0.38885488865131046,0.3955419554605242
Unlicensed Artist 485,18,0.2642400524676958,folk,0.36666666666666664,0.438416416630755,0.39536656665230197
Unlicensed Artist 1317,17,0.27742358236404546,ambient,0.3333333333333333,0.48739980531453253,0.394959922125813
Unlicensed Artist 1331,16,0.29073821705215547,vaporwave,0.3,0.5368703136865568,0.39474812547462274
Unlicensed Artist 97,11,0.35774705833455395,folk,0.13333333333333333,0.7858415788629727,0.3943366315451891
Unlicensed Artist 0,14,0.31673492276885973,lo-fi indie,0.23333333333333334,0.6334610409523777,0.393384416380951
Unlicensed Artist 1455,14,0.31672464828290187,hip-hop,0.23333333333333334,0.6334228661127742,0.3933691464451097
Unlicensed Artist 564,18,0.26261280909341483,experimental,0.36666666666666664,0.43237039592824383,0.3929481583712975
Unlicensed Artist 739,13,0.3298843950830476,folk,0.2,0.6823178887326357,0.3929271554930543
Unlicensed Artist 723,15,0.30272808215349883,folk,0.26666666666666666,0.5814186423316625,0.39256745693266504
Unlicensed Artist 273,15,0.30254677032774885,sludge metal,0.26666666666666666,0.5807449784720208,0.39229799138880833
Unlicensed Artist 1343,18,0.26214294585698233,sludge metal,0.36666666666666664,0.430624619666549,0.3922498478666196
Unlicensed Artist 82,16,0.2890154347535071,ambient,0.3,0.5304693182311903,0.3921877272924761
Unlicensed Artist 1442,19,0.24857004996328466,synthwave,0.4,0.3801945421112558,0.3920778168445023
Unlicensed Artist 672,17,0.2754648448455839,lo-fi indie,0.3333333333333333,0.48012211853787756,0.392048847415151
Unlicensed Artist 446,18,0.2615342960273005,jazz,0.36666666666666664,0.42836318199287443,0.39134527279714976
Unlicensed Artist 970,22,0.20754613660271373,folk,0.5,0.22777024381866745,0.391108097527467
Unlicensed Artist 837,13,0.32855007883213483,ambient,0.2,0.677360238387136,0.3909440953548544
Unlicensed Artist 514,18,0.26114676857079616,ambient,0.36666666666666664,0.4269233242175419,0.3907693296870167
Unlicensed Artist 965,16,0.2880324824565429,hip-hop,0.3,0.5268171602129389,0.39072686408517554
Unlicensed Artist 1117,18,0.2610990362531427,r&b,0.36666666666666664,0.42674597485156934,0.3906983899406277
Unlicensed Artist 208,15,0.30137445131543655,jazz,0.26666666666666666,0.5763892286619965,0.3905556914647986
Unlicensed Artist 156,19,0.24749919741674856,jazz,0.4,0.37621579082670686,0.39048631633068276
Unlicensed Artist 1175,18,0.2607671122635135,experimental,0.36666666666666664,0.42551271168720417,0.3902050846748817
Unlicensed Artist 311,19,0.24730715593190955,experimental,0.4,0.37550226093226763,0.39020090437290705
Unlicensed Artist 898,20,0.23368500017705757,synthwave,0.43333333333333335,0.3248891584250532,0.3899556633700213
Unlicensed Artist 539,18,0.26059770494785006,folk,0.36666666666666664,0.4248832790197578,0.38995331160790314
Unlicensed Artist 890,17,0.27402369207331767,r&b,0.3333333333333333,0.47476751723218574,0.3899070068928743
Unlicensed Artist 492,20,0.23286005844110172,ambient,0.43333333333333335,0.32182408844671734,0.388729635378687
Unlicensed Artist 819,19,0.24613773206666628,ambient,0.4,0.3711572680375227,0.3884629072150091
Unlicensed Artist 358,16,0.2864971091751982,folk,0.3,0.5211124827247331,0.3884449930898932
Unlicensed Artist 579,19,0.24604497977135667,sludge metal,0.4,0.370812647001413,0.3883250588005652
Unlicensed Artist 419,12,0.3400893279247972,ambient,0.16666666666666666,0.7202343038209552,0.38809372152838206
Unlicensed Artist 12,17,0.27277929881637236,folk,0.3333333333333333,0.4701439756572316,0.38805759026289266
Unlicensed Artist 572,18,0.2590678924438811,folk,0.36666666666666664,0.4191992625928703,0.3876797050371481
Unlicensed Artist 5,21,0.21867796698377948,ambient,0.4666666666666667,0.26913054554397436,0.3876522182175897
Unlicensed Artist 431,21,0.21862233854808755,r&b,0.4666666666666667,0.2689238581613999,0.38756954326455995
Unlicensed Artist 1297,16,0.28585725869639955,ambient,0.3,0.5187351190786603,0.3874940476314641
Unlicensed Artist 783,19,0.24547043539337382,folk,0.4,0.36867792809046296,0.3874711712361852
Unlicensed Artist 339,17,0.2722311170123569,hip-hop,0.3333333333333333,0.46810720685657087,0.3872428827426283
Unlicensed Artist 88,18,0.2586714659614734,lo-fi indie,0.36666666666666664,0.4177263404980301,0.387090536199212
Unlicensed Artist 39,18,0.2586191795107439,experimental,0.36666666666666664,0.4175320702563639,0.38701282810254556
Unlicensed Artist 1416,15,0.2987505821444941,experimental,0.26666666666666666,0.5666402460703736,0.3866560984281494
Unlicensed Artist 771,14,0.3121525762677984,folk,0.23333333333333334,0.6164353383135582,0.3865741353254233
Unlicensed Artist 232,14,0.3121374723905393,lo-fi indie,0.23333333333333334,0.6163792198766729,0.3865516879506692
Unlicensed Artist 1201,17,0.271675375942928,lo-fi indie,0.3333333333333333,0.46604235161481106,0.3864169406459244
Unlicensed Artist 351,16,0.28503680536273757,folk,0.3,0.5156867257533799,0.386274690301352
Unlicensed Artist 300,19,0.24455211811650646,jazz,0.4,0.36526592140777037,0.38610636856310815
Unlicensed Artist 1075,17,0.27140025746077445,experimental,0.3333333333333333,0.46502014924174634,0.3860080596966985
Unlicensed Artist 1049,18,0.2578656453393247,jazz,0.36666666666666664,0.4147323149939015,0.3858929259975606
Unlicensed Artist 1492,14,0.3116825115125917,r&b,0.23333333333333334,0.6146888133091123,0.3858755253236449
Unlicensed Artist 309,14,0.3115583966935765,r&b,0.23333333333333334,0.6142276648557742,0.3856910659423097
Unlicensed Artist 1124,14,0.3115203400360581,r&b,0.23333333333333334,0.6140862653928166,0.3856345061571267
Unlicensed Artist 831,18,0.2576609454717709,jazz,0.36666666666666664,0.41397175289446836,0.3855887011577873
Unlicensed Artist 679,18,0.2576418582962072,r&b,0.36666666666666664,0.41390083451776194,0.38556033380710475
Unlicensed Artist 504,22,0.20380411339074997,vaporwave,0.5,0.2138667612994606,0.38554670451978423
Unlicensed Artist 1352,15,0.2980012974430083,ambient,0.26666666666666666,0.563856279708083,0.38554251188323324
Unlicensed Artist 1245,19,0.24404536457225154,experimental,0.4,0.36338307925394076,0.3853532317015763
Unlicensed Artist 43,13,0.32447181477335746,experimental,0.2,0.6622074534261458,0.38488298137045834
Unlicensed Artist 257,22,0.20324559679495466,experimental,0.5,0.21179159359299096,0.38471663743719636
Unlicensed Artist 1055,16,0.2835652928749177,vaporwave,0.3,0.5102193229628823,0.38408772918515294
Unlicensed Artist 344,20,0.2293876925269116,ambient,0.43333333333333335,0.30892251727690717,0.3835690069107629
Unlicensed Artist 643,17,0.2694617451752021,jazz,0.3333333333333333,0.4578176092923539,0.3831270437169415
Unlicensed Artist 483,16,0.2827902036134889,lo-fi indie,0.3,0.5073394797907055,0.3829357919162822
Unlicensed Artist 1135,18,0.25558823660869545,hip-hop,0.36666666666666664,0.4062706057308058,0.3825082422923223
Unlicensed Artist 636,15,0.2957853476755386,ambient,0.26666666666666666,0.5556229211450059,0.3822491684580024
Unlicensed Artist 1349,17,0.26873239451571374,lo-fi indie,0.3333333333333333,0.45510770783793536,0.3820430831351741
Unlicensed Artist 916,20,0.22825658856485384,ambient,0.43333333333333335,0.3047199019340636,0.38188796077362547
Unlicensed Artist 73,14,0.3089927963384042,sludge metal,0.23333333333333334,0.6046951799755724,0.38187807199022894
Unlicensed Artist 1150,17,0.26859324644038146,ambient,0.3333333333333333,0.45459070333973284,0.3818362813358931
Unlicensed Artist 323,19,0.24141467181214535,hip-hop,0.4,0.35360874362539557,0.38144349745015826
Unlicensed Artist 1041,16,0.2814507152748709,lo-fi indie,0.3,0.5023626125598679,0.38094504502394716
Unlicensed Artist 1012,19,0.24106497827749054,folk,0.4,0.3523094577389242,0.3809237830955697
Unlicensed Artist 910,16,0.2813446491577614,folk,0.3,0.5019685240356713,0.3807874096142685
Unlicensed Artist 591,19,0.24081892678438732,hip-hop,0.4,0.3513952537269747,0.3805581014907899
Unlicensed Artist 1256,19,0.2402379291261517,ambient,0.4,0.34923655766139367,0.3796946230645575
Unlicensed Artist 1045,12,0.3343826909128846,r&b,0.16666666666666666,0.699031301208647,0.3796125204834588
Unlicensed Artist 1425,13,0.3207009706597766,folk,0.2,0.6481968868833712,0.3792787547533485
Unlicensed Artist 1369,15,0.2937728532900902,ambient,0.26666666666666666,0.5481455007969369,0.3792582003187748
Unlicensed Artist 281,14,0.30720926958200645,lo-fi indie,0.23333333333333334,0.5980684885641365,0.37922739542565465
Unlicensed Artist 519,15,0.29329579889562335,ambient,0.26666666666666666,0.5463730057966455,0.3785492023186582
Unlicensed Artist 438,17,0.26629615592271905,ambient,0.3333333333333333,0.44605586642176653,0.3784223465687066
Unlicensed Artist 109,18,0.25247894107663577,experimental,0.36666666666666664,0.3947180221073725,0.377887208842949
Unlicensed Artist 689,17,0.26560643317647964,lo-fi indie,0.3333333333333333,0.44349320242898854,0.3773972809715954
Unlicensed Artist 1192,16,0.27904290931068004,hip-hop,0.3,0.4934164125401193,0.3773665650160477
Unlicensed Artist 1025,12,0.33281295632367713,folk,0.16666666666666666,0.6931989543244632,0.37727958172978526
Unlicensed Artist 1182,15,0.29237951213153546,experimental,0.26666666666666666,0.5429685434816212,0.3771874173926485
Unlicensed Artist 1462,15,0.29222959678833693,r&b,0.26666666666666666,0.5424115332132569,0.37696461328530273
Unlicensed Artist 384,15,0.29222319530965873,sludge metal,0.26666666666666666,0.5423877485273108,0.3769550994109243
Unlicensed Artist 56,16,0.2783782017613396,experimental,0.3,0.4909466924798341,0.3763786769919336
Unlicensed Artist 528,18,0.25110089041709605,folk,0.36666666666666664,0.3895978766218406,0.3758391506487362
Unlicensed Artist 1037,20,0.22416693728657067,sludge metal,0.43333333333333335,0.28952480777337763,0.3758099231093511
Unlicensed Artist 352,16,0.27795434644558537,ambient,0.3,0.4893718585893278,0.3757487434357311
Unlicensed Artist 498,19,0.2375406166382446,experimental,0.4,0.3392146965183213,0.3756858786073285
Unlicensed Artist 865,16,0.27741060632503334,sludge metal,0.3,0.4873515928579671,0.3749406371431868
Unlicensed Artist 364,17,0.26394187731258795,sludge metal,0.3333333333333333,0.43730854721844103,0.3749234188873764
Unlicensed Artist 121,15,0.2903357106403196,synthwave,0.26666666666666666,0.5353748016216031,0.3741499206486413
Unlicensed Artist 1253,16,0.27634346814607846,experimental,0.3,0.48338664230147627,0.3733546569205905
Unlicensed Artist 1111,18,0.24939260429915514,ambient,0.36666666666666664,0.38325074170758894,0.37330029668303555
Unlicensed Artist 1452,19,0.2356497230362942,r&b,0.4,0.3321890837278007,0.3728756334911203
Unlicensed Artist 1126,18,0.24909157460953535,experimental,0.36666666666666664,0.3821322662759001,0.37285290651036
Unlicensed Artist 1432,18,0.24907911258954835,ambient,0.36666666666666664,0.3820859636563735,0.3728343854625494
Unlicensed Artist 1179,13,0.3160893919197484,experimental,0.2,0.6310625718975803,0.3724250287590321
Unlicensed Artist 537,18,0.24875016242955006,hip-hop,0.36666666666666664,0.3808637497522469,0.3723454999008987
Unlicensed Artist 1158,16,0.2756577940481679,hip-hop,0.3,0.4808390210564522,0.3723356084225809
Unlicensed Artist 1140,16,0.27560803544907947,vaporwave,0.3,0.4806541430443665,0.3722616572177466
Unlicensed Artist 973,12,0.32937349973972135,ambient,0.16666666666666666,0.680419657729586,0.3721678630918344
Unlicensed Artist 1017,16,0.27545508466626567,jazz,0.3,0.48008585460394426,0.3720343418415777
Unlicensed Artist 1087,15,0.2888460902964318,ambient,0.26666666666666666,0.5298401191147488,0.37193604764589955
Unlicensed Artist 907,19,0.2349829706548137,hip-hop,0.4,0.329711766096281,0.3718847064385124
Unlicensed Artist 403,13,0.31571089871012453,ambient,0.2,0.6296562808551251,0.3718625123420501
Unlicensed Artist 659,15,0.2887626337986215,ambient,0.26666666666666666,0.5295300366025104,0.3718120146410042
Unlicensed Artist 1024,17,0.2616356327753093,experimental,0.3333333333333333,0.42873969855214894,0.3714958794208596
Unlicensed Artist 618,14,0.3017379049333976,hip-hop,0.23333333333333334,0.5777396401206181,0.37109585604824724
Unlicensed Artist 201,19,0.23442015784128425,folk,0.4,0.3276206357982448,0.3710482543192979
Unlicensed Artist 952,17,0.26109561702742873,ambient,0.3333333333333333,0.42673327072274647,0.3706933082890986
Unlicensed Artist 663,16,0.27437072450821576,ambient,0.3,0.47605691580587106,0.37042276632234844
Unlicensed Artist 169,14,0.3011962134320201,ambient,0.23333333333333334,0.5757269860312136,0.37029079441248547
Unlicensed Artist 1408,20,0.22036642993529032,hip-hop,0.43333333333333335,0.27540402750838466,0.3701616110033539
Unlicensed Artist 777,15,0.2875843359948211,lo-fi indie,0.26666666666666666,0.5251520726002611,0.37006082904010446
Unlicensed Artist 71,19,0.23359442904333502,synthwave,0.4,0.32455264149206625,0.3698210565968265
Unlicensed Artist 817,13,0.31363884913348505,ambient,0.2,0.6219575832693829,0.3687830333077532
Unlicensed Artist 240,16,0.27295086074447095,ambient,0.3,0.47078141378446015,0.36831256551378405
Unlicensed Artist 317,16,0.27288335412071024,ambient,0.3,0.47053059300911415,0.36821223720364565
Unlicensed Artist 463,13,0.31271453130710936,folk,0.2,0.6185232815525687,0.3674093126210275
Unlicensed Artist 1415,15,0.28576757742019865,r&b,0.26666666666666666,0.5184019084101714,0.3673607633640686
Unlicensed Artist 1203,18,0.2453730348572995,hip-hop,0.36666666666666664,0.36831603652166106,0.36732641460866444
Unlicensed Artist 421,13,0.31248371806983993,lo-fi indie,0.2,0.6176656952609292,0.36706627810437165
Unlicensed Artist 547,20,0.21827007265511686,r&b,0.43333333333333335,0.26761501468085386,0.36704600587234154
Unlicensed Artist 992,16,0.27179421824897676,hip-hop,0.3,0.46648391005287965,0.36659356402115184
Unlicensed Artist 592,16,0.27128985999447186,ambient,0.3,0.46460996759509177,0.3658439870380367
Unlicensed Artist 954,13,0.3115124724507598,folk,0.2,0.6140570333895747,0.3656228133558299
Unlicensed Artist 496,18,0.2442263517296951,lo-fi indie,0.36666666666666664,0.36405553680889985,0.36562221472355994
Unlicensed Artist 609,16,0.27114031862923227,experimental,0.3,0.46405434684136165,0.3656217387365447
Unlicensed Artist 836,16,0.27063292463356686,ambient,0.3,0.462169125091125,0.36486765003645
Unlicensed Artist 296,14,0.297443800116287,ambient,0.23333333333333334,0.561784899094571,0.3647139596378284
Unlicensed Artist 1414,18,0.24337433644016113,ambient,0.36666666666666664,0.3608898750764287,0.3643559500305715
Unlicensed Artist 1338,19,0.22971145610416593,sludge metal,0.4,0.31012546043939737,0.36405018417575896
Unlicensed Artist 1473,13,0.3102760705529653,lo-fi indie,0.2,0.6094631836994552,0.36378527347978207
Unlicensed Artist 192,19,0.22936253677764906,lo-fi indie,0.4,0.308829051122285,0.36353162044891396
Unlicensed Artist 939,20,0.2155657252621895,folk,0.43333333333333335,0.2575670153570613,0.3630268061428245
Unlicensed Artist 222,17,0.255723649747739,hip-hop,0.3333333333333333,0.4067737330779434,0.36270949323117735
Unlicensed Artist 801,16,0.26903073314910114,hip-hop,0.3,0.45621618465359065,0.3624864738614363
Unlicensed Artist 1043,18,0.24205121190853512,jazz,0.36666666666666664,0.355973807549808,0.3623895230199232
Unlicensed Artist 1472,10,0.3489298981914334,hip-hop,0.1,0.7530814314841459,0.3612325725936584
Unlicensed Artist 602,14,0.29504375963283935,sludge metal,0.23333333333333334,0.5528675517087187,0.3611470206834875
Unlicensed Artist 493,16,0.2679573528915164,jazz,0.3,0.45222804166183206,0.36089121666473284
Unlicensed Artist 830,16,0.2679208025877304,jazz,0.3,0.45209223905426515,0.36083689562170607
Unlicensed Artist 516,14,0.2947058384790136,ambient,0.23333333333333334,0.5516120060883534,0.36064480243534136
Unlicensed Artist 635,13,0.3080608671786415,folk,0.2,0.6012325983591692,0.3604930393436677
Unlicensed Artist 894,14,0.2945432390694573,folk,0.23333333333333334,0.5510078681874522,0.3604031472749809
Unlicensed Artist 847,13,0.30784840066297936,ambient,0.2,0.6004431792884961,0.3601772717153985
Unlicensed Artist 27,15,0.28063394208625836,synthwave,0.26666666666666666,0.49932789280887196,0.3597311571235488
